xtime[s] xdist[m] speed[km/h] nmot[rpm] gear[n] accx[g] accy[g] accz[g] steer[deg] yaw[deg/s] dam_fl[mm] dam_fr[mm] dam_rl[mm] dam_rr[mm] Jounce_FL[mm] Jounce_FR[mm] Jounce_RL[mm] Jounce_RR[mm] Ride_AxleFront[mm] Ride_AxleRear[mm] SideSlipFL[deg] SideSlipFR[deg] SideSlipRL[deg] SideSlipRR[deg] SideSlipCG[deg] slip_fl[pct] slip_fr[pct] slip_rl[pct] slip_rr[pct] AeroBalance[pct] Cx[none] pbrake_f[bar] pbrake_r[bar] Load_FL_Ch1[kN] Load_FR_Ch1[kN] Load_RL_Ch1[kN] Load_RR_Ch1[kN] vwheel_fl[km/h] vwheel_fr[km/h] vwheel_rl[km/h] vwheel_rr[km/h] acc_fl[g] acc_fr[g] acc_rl[g] acc_rr[g] Fz_fl[kN] Fz_fr[kN] Fz_rl[kN] Fz_rr[kN] roll[deg] aps[%] me_act[Nm] md_rl[Nm] md_rr[Nm] damper_force_FC[kN] damper_force_RC[kN] dam_3rd_front[mm] dam_3rd_rear[mm] CamberFL[deg] CamberFR[deg] CamberRL[deg] CamberRR[deg] ToeFL[deg] ToeFR[deg] ToeRL[deg] ToeRR[deg] CLA[m2] Fx_FL[kN] Fx_FR[kN] Fx_RL[kN] Fx_RR[kN] Fy_FL[kN] Fy_FR[kN] Fy_RL[kN] Fy_RR[kN] 
62.177 3125.716 111.983 6100.013 2.000 1.112 0.779 -0.009 10.518 -15.241 -5.215 0.965 -1.668 5.218 -6.519 1.206 -2.085 6.522 62.136 68.166 1.510 1.267 2.166 1.919 1.357 -0.292 -0.110 8.209 6.372 38.433 1.114 0.003 0.002 -1.904 0.854 1.329 4.254 110.839 112.620 120.339 119.942 -0.016 -0.004 0.014 0.029 1269.128 3189.359 3609.811 5319.933 0.427 100.001 782.688 2020.634 2814.367 0.002 0.000 -15.197 -14.696 -2.714 -2.190 -2.619 -1.992 -1.000 -0.766 -0.109 0.110 3.529 -0.145 -0.145 5.669 7.951 -1.073 -2.157 -2.110 -3.522
62.232 3127.451 114.115 6204.019 2.000 1.115 0.765 -0.009 8.214 -14.341 -5.125 1.109 -1.538 5.326 -6.407 1.386 -1.922 6.657 61.979 67.975 1.409 1.167 2.141 1.896 1.385 -0.288 -0.107 7.998 6.297 38.449 1.113 0.003 0.002 -1.854 0.846 1.454 4.259 113.022 114.712 122.455 122.075 -0.001 0.008 0.006 0.016 1302.202 3179.057 3661.224 5319.665 0.422 99.992 783.208 2037.226 2806.606 0.002 0.000 -15.023 -14.582 -2.731 -2.177 -2.618 -2.000 -0.805 -0.572 -0.109 0.110 3.530 -0.148 -0.143 5.728 7.940 -1.042 -1.994 -2.151 -3.509
62.289 3129.264 116.304 6301.362 2.000 1.117 0.715 -0.008 3.579 -12.081 -4.923 1.136 -1.183 5.338 -6.153 1.420 -1.479 6.672 61.814 67.702 1.164 0.926 2.040 1.800 1.396 -0.277 -0.104 7.499 6.069 38.451 1.113 0.003 0.002 -1.750 0.809 1.647 4.221 115.346 116.799 124.364 124.014 -0.012 -0.002 0.013 0.024 1371.602 3141.720 3742.788 5292.773 0.399 100.001 780.811 2061.589 2780.112 0.002 0.000 -14.852 -14.406 -2.752 -2.160 -2.607 -2.024 -0.414 -0.184 -0.109 0.110 3.531 -0.154 -0.139 5.817 7.881 -0.938 -1.583 -2.191 -3.406
62.399 3132.882 120.589 6461.058 2.000 1.111 0.550 -0.005 -1.910 -5.859 -4.174 0.917 -0.127 5.167 -5.217 1.146 -0.159 6.458 61.428 67.078 0.779 0.548 1.489 1.261 1.129 -0.233 -0.104 5.972 5.231 38.458 1.111 0.003 0.002 -1.394 0.599 2.134 4.061 120.007 120.774 127.472 127.212 -0.017 -0.006 0.013 0.023 1606.863 2981.601 3971.797 5157.641 0.319 100.001 775.842 2134.977 2685.532 0.002 0.000 -14.456 -13.980 -2.737 -2.187 -2.560 -2.099 0.049 0.275 -0.109 0.110 3.531 -0.157 -0.134 6.043 7.622 -0.773 -0.892 -1.964 -2.610
62.452 3134.690 122.672 6539.762 2.000 1.102 0.420 -0.004 -3.742 -2.713 -3.613 0.659 0.573 4.944 -4.516 0.824 0.716 6.180 61.208 66.751 0.567 0.339 1.130 0.907 0.906 -0.205 -0.107 5.277 4.873 38.470 1.111 0.003 0.002 -1.135 0.418 2.452 3.901 122.283 122.690 128.996 128.797 -0.024 -0.012 0.015 0.028 1779.944 2850.086 4134.351 5036.919 0.257 99.997 773.135 2183.677 2612.521 0.002 0.000 -14.230 -13.751 -2.704 -2.227 -2.522 -2.153 0.203 0.429 -0.109 0.110 3.532 -0.155 -0.133 6.173 7.401 -0.641 -0.515 -1.637 -1.966
62.507 3136.580 124.799 6628.346 2.000 1.090 0.261 -0.002 -5.121 0.194 -2.863 0.265 1.454 4.573 -3.579 0.332 1.818 5.716 60.948 66.403 0.338 0.112 0.750 0.528 0.645 -0.175 -0.114 4.730 4.639 38.493 1.110 0.003 0.002 -0.801 0.170 2.842 3.664 124.592 124.658 130.709 130.582 -0.002 0.002 0.003 0.007 2005.094 2673.897 4339.774 4875.369 0.175 100.001 769.039 2242.812 2521.592 0.002 0.000 -13.964 -13.505 -2.652 -2.287 -2.469 -2.222 0.319 0.544 -0.109 0.110 3.533 -0.151 -0.133 6.334 7.131 -0.452 -0.131 -1.142 -1.224
62.615 3140.361 128.879 6818.469 2.000 1.063 0.005 -0.001 -5.117 3.448 -1.392 -0.531 3.056 3.786 -1.741 -0.664 3.820 4.732 60.442 65.848 0.048 -0.179 0.173 -0.048 0.196 -0.137 -0.129 4.154 4.415 38.568 1.109 0.003 0.002 -0.249 -0.219 3.410 3.300 128.879 128.540 134.412 134.388 0.027 0.017 -0.008 -0.021 2380.769 2402.710 4658.984 4630.114 0.029 100.000 757.257 2314.769 2367.721 0.002 0.000 -13.460 -13.115 -2.541 -2.414 -2.376 -2.342 0.317 0.544 -0.110 0.110 3.537 -0.142 -0.134 6.529 6.678 -0.116 0.295 -0.137 -0.097
62.667 3142.252 130.835 6914.400 2.000 1.050 -0.069 -0.001 -3.896 3.795 -0.805 -0.814 3.647 3.502 -1.006 -1.018 4.559 4.377 60.211 65.638 -0.001 -0.230 -0.005 -0.226 0.029 -0.126 -0.134 4.018 4.328 38.613 1.108 0.003 0.002 -0.070 -0.323 3.567 3.216 130.864 130.466 136.292 136.299 0.034 0.020 -0.010 -0.027 2502.960 2331.577 4752.549 4567.153 -0.021 99.996 750.154 2326.791 2311.340 0.002 0.000 -13.233 -12.969 -2.494 -2.467 -2.346 -2.383 0.213 0.441 -0.110 0.110 3.540 -0.137 -0.136 6.563 6.517 -0.042 0.358 0.226 0.243
62.721 3144.226 132.819 7012.017 2.000 1.037 -0.076 -0.002 -0.825 2.666 -0.430 -0.904 3.966 3.442 -0.537 -1.130 4.957 4.303 59.993 65.459 0.081 -0.148 -0.081 -0.302 -0.090 -0.118 -0.136 3.957 4.181 38.659 1.108 0.003 0.002 -0.012 -0.308 3.580 3.274 132.797 132.500 138.215 138.232 0.033 0.018 -0.009 -0.025 2540.268 2342.742 4768.639 4580.697 -0.037 100.001 743.074 2316.458 2278.360 0.003 0.000 -13.019 -12.846 -2.460 -2.508 -2.340 -2.397 -0.045 0.183 -0.110 0.110 3.542 -0.131 -0.139 6.534 6.424 -0.158 0.250 0.382 0.388
62.827 3148.180 136.637 7197.025 2.000 1.008 -0.051 -0.002 1.378 0.304 -0.095 -0.648 4.220 3.698 -0.119 -0.810 5.275 4.622 59.541 65.100 0.115 -0.114 -0.031 -0.251 -0.130 -0.114 -0.128 3.817 3.856 38.760 1.107 0.003 0.002 0.012 -0.177 3.586 3.427 136.496 136.445 141.868 141.889 0.007 0.003 0.001 -0.002 2557.041 2429.376 4761.916 4650.965 -0.031 100.000 726.193 2269.575 2223.180 0.003 0.000 -12.578 -12.603 -2.455 -2.527 -2.355 -2.399 -0.230 -0.002 -0.110 0.110 3.548 -0.128 -0.135 6.405 6.272 -0.207 0.205 0.285 0.294
62.878 3150.160 138.466 7284.225 2.000 0.991 -0.023 -0.002 1.588 -0.528 -0.028 -0.401 4.247 3.916 -0.035 -0.501 5.309 4.894 59.296 64.928 0.132 -0.098 0.037 -0.183 -0.092 -0.114 -0.121 3.724 3.696 38.820 1.107 0.003 0.002 0.008 -0.087 3.575 3.513 138.281 138.324 143.595 143.611 0.007 0.005 -0.000 -0.003 2553.956 2489.927 4745.878 4696.444 -0.018 99.994 715.602 2231.641 2196.670 0.003 0.000 -12.344 -12.487 -2.468 -2.522 -2.369 -2.394 -0.248 -0.019 -0.110 0.110 3.551 -0.127 -0.132 6.299 6.198 -0.231 0.181 0.147 0.157
62.931 3152.216 140.309 7372.636 2.000 0.977 -0.013 -0.002 0.494 -0.588 0.049 -0.142 4.296 4.115 0.061 -0.177 5.370 5.144 59.042 64.752 0.090 -0.139 0.092 -0.129 -0.040 -0.114 -0.115 3.629 3.593 38.883 1.107 0.003 0.002 0.020 -0.019 3.601 3.568 140.119 140.176 145.371 145.381 -0.006 -0.003 0.005 0.008 2563.560 2534.761 4747.824 4726.946 -0.009 100.001 708.017 2201.267 2178.628 0.003 0.000 -12.093 -12.369 -2.488 -2.510 -2.379 -2.392 -0.156 0.073 -0.110 0.110 3.554 -0.128 -0.127 6.211 6.146 -0.171 0.240 0.037 0.042
63.035 3156.311 143.805 7336.781 2.000 0.924 -0.001 -0.001 -0.263 -0.128 0.317 0.283 4.450 4.399 0.396 0.354 5.562 5.498 58.490 64.463 0.094 -0.136 0.121 -0.099 0.006 -0.107 -0.105 3.313 3.305 39.042 1.106 0.003 0.002 0.104 0.098 3.641 3.633 143.644 143.659 148.563 148.564 -0.000 -0.002 0.005 0.002 2619.498 2613.868 4756.581 4755.971 -0.002 99.998 690.577 2087.347 2084.179 0.003 0.000 -11.575 -12.161 -2.508 -2.507 -2.391 -2.394 -0.092 0.136 -0.110 0.110 3.563 -0.122 -0.120 5.900 5.891 -0.174 0.236 -0.022 -0.025
63.086 3158.351 145.421 6787.758 3.000 0.876 0.001 -0.001 -0.202 0.058 0.519 0.507 4.488 4.463 0.649 0.634 5.610 5.579 58.132 64.420 0.109 -0.122 0.115 -0.103 0.008 -0.099 -0.099 3.081 3.085 39.178 1.106 0.003 0.002 0.173 0.173 3.631 3.635 145.279 145.273 149.905 149.904 0.000 -0.004 0.006 0.002 2664.939 2664.927 4749.407 4752.797 -0.001 99.992 715.965 1988.651 1991.531 0.003 0.000 -11.257 -12.113 -2.514 -2.512 -2.394 -2.395 -0.097 0.131 -0.109 0.109 3.570 -0.116 -0.115 5.629 5.637 -0.195 0.214 -0.011 -0.016
63.138 3160.466 147.011 6362.376 3.000 0.865 0.005 -0.002 0.168 0.001 0.759 0.764 4.480 4.490 0.949 0.955 5.601 5.612 57.766 64.412 0.131 -0.099 0.111 -0.108 0.002 -0.096 -0.096 3.033 3.031 39.324 1.106 0.003 0.002 0.216 0.229 3.630 3.654 146.870 146.869 151.470 151.468 0.003 0.006 -0.003 0.000 2694.155 2703.603 4748.312 4759.157 0.001 100.000 767.821 1975.589 1979.759 0.003 0.000 -10.886 -12.104 -2.518 -2.519 -2.396 -2.393 -0.128 0.100 -0.109 0.109 3.578 -0.113 -0.114 5.569 5.581 -0.227 0.179 -0.001 -0.007
63.241 3164.708 150.145 6418.018 3.000 0.861 0.017 -0.002 0.609 -0.346 1.044 1.133 4.643 4.761 1.305 1.416 5.804 5.951 57.328 64.063 0.156 -0.074 0.125 -0.094 0.004 -0.094 -0.094 2.998 2.972 39.427 1.105 0.003 0.002 0.237 0.295 3.715 3.790 149.984 150.020 154.627 154.624 0.003 0.004 -0.001 0.000 2708.024 2749.520 4782.200 4820.080 0.008 99.998 776.963 1975.278 1980.853 0.003 0.000 -10.396 -11.898 -2.528 -2.525 -2.408 -2.396 -0.166 0.064 -0.109 0.109 3.583 -0.112 -0.113 5.568 5.584 -0.265 0.139 -0.026 -0.048
63.291 3166.832 151.682 6481.018 3.000 0.857 0.024 -0.001 0.651 -0.500 1.134 1.277 4.776 4.954 1.417 1.596 5.971 6.192 57.163 63.817 0.161 -0.070 0.138 -0.082 0.012 -0.094 -0.093 2.970 2.934 39.441 1.104 0.003 0.002 0.247 0.330 3.763 3.862 151.512 151.566 156.161 156.158 0.001 -0.000 0.002 0.002 2715.140 2773.080 4801.107 4853.033 0.012 99.991 775.137 1970.439 1977.385 0.003 0.000 -10.222 -11.743 -2.534 -2.525 -2.416 -2.399 -0.169 0.060 -0.109 0.109 3.584 -0.112 -0.113 5.556 5.576 -0.272 0.131 -0.050 -0.081
63.343 3169.016 153.238 6545.243 3.000 0.852 0.027 -0.001 0.463 -0.504 1.228 1.417 4.923 5.141 1.535 1.771 6.154 6.426 56.983 63.582 0.156 -0.075 0.148 -0.071 0.022 -0.093 -0.091 2.939 2.902 39.465 1.104 0.003 0.002 0.273 0.367 3.805 3.909 153.068 153.123 157.714 157.710 -0.000 0.000 0.002 0.002 2732.713 2798.053 4817.584 4875.131 0.014 100.000 772.939 1963.581 1972.570 0.003 0.000 -10.047 -11.585 -2.540 -2.525 -2.423 -2.403 -0.154 0.076 -0.109 0.109 3.584 -0.112 -0.112 5.536 5.561 -0.264 0.138 -0.070 -0.109
63.445 3173.383 156.275 6670.237 3.000 0.841 0.039 -0.001 0.705 -0.563 1.430 1.682 5.190 5.482 1.787 2.103 6.487 6.852 56.632 63.149 0.183 -0.049 0.158 -0.061 0.031 -0.091 -0.089 2.874 2.832 39.518 1.103 0.003 0.002 0.314 0.441 3.871 4.019 156.103 156.165 160.736 160.729 0.005 0.004 -0.000 -0.003 2759.883 2849.073 4843.625 4923.845 0.019 99.996 766.695 1944.702 1960.202 0.003 0.000 -9.698 -11.296 -2.548 -2.529 -2.437 -2.409 -0.174 0.057 -0.109 0.109 3.586 -0.110 -0.111 5.483 5.527 -0.305 0.094 -0.087 -0.141
63.495 3175.566 157.755 6730.893 3.000 0.834 0.052 -0.001 1.160 -0.768 1.515 1.830 5.291 5.667 1.893 2.287 6.614 7.084 56.458 62.944 0.216 -0.016 0.168 -0.051 0.034 -0.089 -0.087 2.845 2.789 39.546 1.102 0.003 0.002 0.321 0.492 3.885 4.092 157.573 157.656 162.203 162.194 0.008 0.005 -0.001 -0.005 2763.985 2883.962 4847.813 4956.765 0.025 99.987 762.980 1932.985 1953.293 0.003 0.000 -9.524 -11.160 -2.552 -2.531 -2.446 -2.410 -0.212 0.019 -0.109 0.109 3.587 -0.108 -0.111 5.450 5.508 -0.357 0.037 -0.107 -0.170
63.545 3177.793 159.239 6791.724 3.000 0.827 0.086 -0.001 2.270 -1.486 1.548 2.035 5.322 5.926 1.934 2.544 6.652 7.407 56.277 62.736 0.290 0.057 0.199 -0.021 0.042 -0.088 -0.086 2.834 2.729 39.577 1.102 0.003 0.002 0.292 0.582 3.853 4.212 159.020 159.178 163.675 163.662 0.005 0.002 0.001 -0.002 2742.588 2946.656 4828.553 5013.854 0.040 99.999 759.111 1918.981 1947.693 0.003 0.000 -9.346 -11.024 -2.559 -2.530 -2.463 -2.402 -0.305 -0.074 -0.109 0.109 3.588 -0.106 -0.111 5.410 5.493 -0.468 -0.088 -0.176 -0.252
63.645 3182.246 162.128 6909.804 3.000 0.813 0.115 -0.001 1.679 -2.061 1.602 2.464 5.408 6.398 2.003 3.080 6.760 7.997 55.911 62.335 0.276 0.043 0.273 0.053 0.099 -0.089 -0.080 2.782 2.640 39.645 1.101 0.003 0.002 0.285 0.710 3.888 4.346 161.875 162.103 166.531 166.514 -0.015 -0.010 0.008 0.017 2738.907 3033.056 4831.114 5083.848 0.062 99.993 750.480 1893.024 1930.123 0.004 0.000 -8.985 -10.759 -2.587 -2.514 -2.487 -2.396 -0.256 -0.024 -0.109 0.109 3.591 -0.107 -0.107 5.337 5.444 -0.447 -0.075 -0.340 -0.443
63.694 3184.471 163.534 6967.107 3.000 0.806 0.103 -0.001 0.462 -1.656 1.696 2.614 5.537 6.541 2.120 3.267 6.921 8.177 55.727 62.140 0.216 -0.018 0.285 0.065 0.124 -0.089 -0.078 2.733 2.617 39.681 1.100 0.003 0.002 0.332 0.724 3.967 4.351 163.301 163.492 167.916 167.900 -0.018 -0.010 0.008 0.019 2771.561 3041.471 4863.125 5087.161 0.060 99.982 746.137 1882.002 1919.297 0.004 0.000 -8.803 -10.630 -2.598 -2.508 -2.490 -2.403 -0.154 0.078 -0.109 0.110 3.592 -0.108 -0.104 5.307 5.413 -0.355 0.028 -0.364 -0.474
63.744 3186.726 164.903 7022.764 3.000 0.799 0.064 -0.001 -1.347 -0.574 1.896 2.701 5.742 6.556 2.370 3.376 7.177 8.195 55.514 61.982 0.115 -0.118 0.261 0.041 0.133 -0.088 -0.076 2.662 2.615 39.737 1.100 0.003 0.002 0.428 0.694 4.094 4.298 164.727 164.808 169.262 169.245 -0.019 -0.008 0.007 0.019 2838.353 3018.807 4921.395 5059.293 0.046 99.995 742.258 1872.364 1908.102 0.004 0.000 -8.589 -10.526 -2.604 -2.510 -2.482 -2.418 -0.003 0.230 -0.109 0.109 3.595 -0.110 -0.100 5.277 5.379 -0.197 0.198 -0.306 -0.413
63.841 3191.233 167.664 7135.199 3.000 0.786 -0.062 -0.001 -3.756 2.136 2.502 2.507 6.542 6.405 3.128 3.134 8.177 8.006 55.211 61.508 -0.069 -0.303 0.094 -0.126 0.048 -0.082 -0.078 2.506 2.634 39.766 1.099 0.003 0.002 0.705 0.513 4.458 4.143 167.634 167.423 171.975 171.970 -0.003 -0.003 0.005 0.005 3029.323 2893.713 5106.192 4964.069 -0.017 99.994 732.907 1863.670 1874.730 0.004 0.000 -8.280 -10.219 -2.578 -2.546 -2.446 -2.476 0.197 0.431 -0.110 0.110 3.595 -0.109 -0.098 5.264 5.296 0.121 0.500 0.107 -0.011
63.889 3193.487 168.966 7178.978 3.000 0.740 -0.128 0.000 -4.071 3.195 2.910 2.379 6.948 6.226 3.638 2.974 8.685 7.783 54.953 61.374 -0.130 -0.365 -0.011 -0.231 -0.027 -0.074 -0.076 2.308 2.503 39.846 1.099 0.003 0.002 0.889 0.454 4.591 4.026 169.003 168.672 173.030 173.031 0.007 -0.004 0.008 -0.005 3155.357 2852.033 5179.023 4893.440 -0.053 94.999 692.472 1771.966 1769.823 0.004 0.000 -8.071 -10.111 -2.555 -2.577 -2.424 -2.506 0.223 0.457 -0.110 0.109 3.599 -0.103 -0.094 5.025 5.019 0.246 0.593 0.378 0.240
63.938 3195.753 170.220 7227.483 3.000 0.720 -0.183 0.000 -3.689 3.783 3.335 2.274 7.325 6.050 4.169 2.842 9.156 7.562 54.699 61.242 -0.162 -0.398 -0.113 -0.333 -0.112 -0.068 -0.077 2.223 2.459 39.926 1.098 0.003 0.002 1.041 0.392 4.709 3.946 170.295 169.891 174.199 174.209 0.017 0.002 0.003 -0.014 3259.529 2810.172 5247.145 4841.589 -0.086 93.657 677.809 1744.502 1722.628 0.004 0.000 -7.832 -10.016 -2.529 -2.610 -2.403 -2.533 0.190 0.425 -0.110 0.109 3.603 -0.098 -0.094 4.947 4.885 0.320 0.638 0.647 0.477
64.033 3200.287 172.154 7234.189 3.000 0.358 -0.192 0.003 -0.762 2.691 4.354 2.699 7.217 5.417 5.443 3.373 9.021 6.771 53.221 62.063 -0.058 -0.296 -0.185 -0.397 -0.212 -0.031 -0.043 1.206 1.363 40.709 1.100 0.006 0.004 1.476 0.743 4.367 3.614 172.237 171.937 174.369 174.363 0.039 -0.013 0.017 -0.036 3552.356 3046.370 5090.304 4662.412 -0.110 50.943 368.738 960.129 971.932 0.005 0.000 -6.753 -10.368 -2.505 -2.671 -2.376 -2.536 -0.054 0.179 -0.108 0.107 3.649 -0.048 -0.057 2.814 2.850 0.178 0.489 0.825 0.678
64.080 3202.554 172.478 7183.322 3.000 0.013 -0.122 0.004 1.736 1.013 5.099 3.631 6.378 4.825 6.373 4.539 7.972 6.031 51.614 63.384 0.088 -0.149 -0.141 -0.345 -0.213 -0.002 -0.012 0.354 0.406 41.640 1.103 0.015 0.008 1.756 1.224 3.768 3.347 172.525 172.399 173.143 173.128 0.047 -0.018 0.020 -0.044 3740.395 3373.538 4801.521 4533.444 -0.087 21.929 82.224 234.635 254.786 0.006 0.000 -5.499 -11.045 -2.526 -2.693 -2.371 -2.493 -0.261 -0.031 -0.105 0.105 3.706 -0.003 -0.019 0.802 0.860 -0.086 0.224 0.645 0.585
64.127 3204.811 171.824 7057.006 3.000 -0.846 0.047 0.022 6.137 -1.753 6.185 5.532 4.372 3.800 7.731 6.914 5.465 4.750 48.164 66.382 0.380 0.144 -0.042 -0.228 -0.185 -1.151 -1.146 -0.978 -1.055 43.648 1.108 20.191 11.357 2.042 2.052 2.517 2.853 169.754 169.936 170.062 170.101 0.060 -0.009 0.018 -0.059 4244.095 4252.272 4082.660 4184.114 -0.017 0.016 -140.716 -303.890 -365.971 0.009 0.000 -3.267 -12.483 -2.590 -2.709 -2.374 -2.389 -0.624 -0.399 -0.100 0.100 3.828 -2.126 -2.133 -1.831 -2.018 -0.650 -0.517 0.234 0.343
64.224 3209.332 166.734 6684.102 3.000 -1.981 0.443 -0.006 14.628 -10.416 7.120 9.595 -2.376 0.748 8.900 11.994 -2.970 0.935 42.858 74.550 1.028 0.804 0.493 0.325 0.096 -4.462 -3.246 -3.214 -3.591 47.365 1.123 59.557 33.501 1.701 3.320 -0.160 1.909 158.767 161.822 160.875 161.260 -0.024 0.038 -0.019 0.047 4658.418 5723.824 2616.992 3595.816 0.210 0.005 -124.948 11.706 -527.844 0.030 0.000 0.470 -17.157 -2.779 -2.660 -2.378 -2.062 -1.321 -1.104 -0.091 0.090 4.047 -6.375 -6.671 -3.190 -4.762 -1.633 -2.515 -0.617 -0.557
64.273 3211.595 163.063 6442.943 3.000 -2.176 0.592 -0.031 18.375 -14.988 6.913 10.925 -5.574 -0.704 8.641 13.656 -6.967 -0.880 41.926 77.943 1.467 1.247 0.961 0.788 0.412 -8.612 -3.992 -4.552 -5.055 48.403 1.128 67.494 37.966 1.301 3.563 -1.025 1.649 148.277 157.257 154.925 155.546 -0.042 0.046 -0.010 0.087 4546.531 6018.148 2180.761 3485.839 0.310 0.005 -115.264 160.768 -596.588 0.071 0.000 1.310 -19.388 -2.847 -2.626 -2.374 -1.914 -1.630 -1.412 -0.089 0.088 4.098 -7.017 -7.621 -3.194 -5.395 -1.549 -3.621 -0.866 -1.074
64.323 3213.829 159.566 6391.173 3.000 -1.826 0.924 -0.047 21.275 -20.030 6.075 11.717 -7.548 -0.943 7.594 14.647 -9.435 -1.178 43.034 78.710 1.946 1.718 1.587 1.394 0.859 -8.206 -2.841 -3.228 -3.810 48.125 1.131 50.771 28.559 0.565 3.772 -1.344 2.480 145.454 155.961 153.440 154.465 0.090 0.108 -0.042 -0.027 3758.825 5914.235 2099.067 4077.439 0.436 0.006 -113.455 205.877 -795.225 0.067 0.000 1.276 -20.456 -2.930 -2.546 -2.437 -1.779 -1.872 -1.648 -0.090 0.088 4.076 -5.711 -5.862 -2.372 -5.287 -1.828 -5.059 -1.470 -2.502
64.425 3218.294 153.650 6981.375 2.000 -1.397 1.449 -0.027 25.233 -25.974 3.235 13.236 -10.127 1.195 4.044 16.545 -12.658 1.494 44.787 78.175 2.837 2.578 2.644 2.418 1.680 -9.531 -1.890 -2.390 -2.989 47.332 1.131 35.162 19.779 -0.713 4.466 -2.073 3.836 137.648 151.909 148.696 150.338 -0.015 -0.023 0.067 0.062 2659.834 6194.069 1838.654 5030.328 0.733 0.009 -148.130 186.465 -1037.444 0.028 0.000 0.288 -20.693 -3.123 -2.328 -2.650 -1.553 -2.208 -1.964 -0.092 0.089 4.028 -3.919 -4.005 -1.435 -4.979 -1.643 -7.577 -2.042 -5.473
64.478 3220.530 151.057 7438.212 2.000 -1.261 1.624 -0.024 26.210 -28.012 1.990 13.887 -11.084 2.312 2.488 17.358 -13.855 2.890 45.350 77.947 3.201 2.925 3.110 2.872 2.057 -9.361 -1.569 -2.331 -2.993 47.066 1.131 29.025 16.327 -1.046 4.785 -2.454 4.073 135.424 149.926 146.152 147.918 -0.054 -0.031 0.068 0.098 2332.019 6336.833 1708.068 5266.779 0.851 0.011 -159.947 137.404 -1141.274 0.024 0.000 -0.156 -20.631 -3.201 -2.238 -2.737 -1.472 -2.292 -2.039 -0.093 0.089 4.012 -3.353 -3.311 -1.217 -4.909 -1.616 -8.436 -2.114 -6.515
64.531 3222.724 148.454 7333.304 2.000 -1.137 1.730 -0.035 25.430 -29.925 1.172 14.264 -12.014 2.629 1.464 17.830 -15.017 3.286 45.898 78.307 3.457 3.172 3.615 3.362 2.474 -9.175 -1.371 -2.237 -2.980 46.928 1.131 24.854 13.980 -1.321 4.860 -2.723 4.057 133.231 147.741 143.650 145.507 0.010 0.027 0.039 0.061 2080.346 6339.122 1612.605 5362.977 0.919 0.013 -153.739 132.099 -1125.415 0.021 0.000 -0.486 -20.936 -3.254 -2.174 -2.776 -1.414 -2.228 -1.973 -0.093 0.090 4.002 -2.932 -2.823 -1.026 -4.646 -1.558 -8.810 -2.186 -7.293
64.639 3227.130 144.466 7186.499 2.000 -0.832 1.912 -0.041 23.556 -30.931 -0.520 14.444 -12.965 3.613 -0.651 18.055 -16.207 4.516 47.483 77.931 3.858 3.556 4.314 4.038 3.098 -5.676 -0.889 -1.349 -2.512 46.235 1.132 15.696 8.829 -1.897 4.948 -2.914 4.456 134.531 144.547 140.968 142.373 0.019 0.019 0.058 0.059 1556.467 6290.155 1569.738 5712.058 1.033 0.020 -146.470 105.808 -1062.215 0.014 0.000 -1.616 -20.938 -3.339 -2.050 -2.859 -1.333 -2.075 -1.815 -0.095 0.091 3.960 -1.796 -1.749 -0.561 -3.925 -1.669 -9.175 -2.410 -8.558
64.695 3229.350 142.562 7077.179 2.000 -0.882 1.920 -0.034 23.471 -30.851 -1.192 14.281 -13.252 3.840 -1.490 17.852 -16.566 4.800 47.890 78.048 4.097 3.788 4.583 4.302 3.353 -6.818 -1.136 -1.580 -2.691 46.102 1.132 19.622 11.037 -2.015 4.925 -3.008 4.445 131.114 142.286 138.766 140.255 -0.007 -0.016 0.086 0.081 1559.395 6344.240 1511.055 5685.398 1.057 0.016 -141.576 144.148 -1014.938 0.012 0.000 -2.240 -20.972 -3.347 -2.020 -2.874 -1.316 -2.069 -1.809 -0.095 0.091 3.951 -1.902 -2.153 -0.603 -3.971 -1.586 -9.392 -2.354 -8.590
64.750 3231.532 140.872 7046.146 2.000 -0.583 2.008 -0.046 27.186 -31.669 -1.590 14.233 -13.512 4.049 -1.987 17.791 -16.890 5.061 48.734 77.794 4.622 4.295 4.889 4.593 3.610 -3.430 -0.422 -0.652 -2.136 45.722 1.132 6.472 3.641 -2.128 4.966 -3.053 4.613 134.136 141.603 138.353 139.442 0.044 0.056 0.029 0.039 1246.058 6185.706 1555.319 5898.431 1.091 0.049 -139.922 44.729 -1006.495 0.011 0.000 -2.573 -21.001 -3.343 -2.019 -2.899 -1.290 -2.384 -2.114 -0.096 0.092 3.929 -0.932 -0.737 -0.251 -3.267 -1.718 -9.427 -2.552 -9.159
